,year,month,day,hour,V,Verr,N,Nerr,S,Serr,E,Eerr,W,Werr,NE,NEerr,SE,SEerr,NW,NWerr,SW,SWerr,N2,N2err,S2,S2err,E2,E2err,W2,W2err,N3,N3err,S3,S3err,E3,E3err,W3,W3err,Pres.,TIME
6533,2018,9,30,5,2556260,1606,902832,954,923848,965,1138277,1071,1219452,1109,450000,673,464703,684,502691,712,534439,734,261913,514,284018,535,354445,598,402866,637,42421,206,43688,210,87459,297,106490,328,958.26,2018-09-30 05:30:00
6534,2018,9,30,6,2560087,1609,903014,955,924279,966,1138182,1072,1221570,1111,450424,674,465356,685,502632,713,536206,736,261091,513,283292,535,353710,597,403324,638,41748,205,43477,209,86610,295,106406,328,959.532,2018-09-30 06:30:00
6535,2018,9,30,7,2563711,1611,901055,955,925629,968,1137924,1072,1219342,1111,450055,674,467154,687,501895,712,535410,736,263173,516,283372,535,354930,599,402312,638,41860,205,43370,209,87247,297,105369,326,960.582,2018-09-30 07:30:00
6536,2018,9,30,8,2558081,1608,904138,956,924007,966,1137887,1072,1218437,1110,450358,674,465496,685,500970,711,536877,736,261721,514,283598,535,354779,598,403805,639,42406,207,43303,209,87687,297,105704,327,959.638,2018-09-30 08:30:00
6537,2018,9,30,9,2552433,1605,902028,954,923088,965,1136378,1070,1217898,1109,449746,673,466700,686,501864,711,535715,735,262196,514,283888,535,354921,598,403772,638,42271,206,43291,209,87732,297,106889,328,958.314,2018-09-30 09:30:00
6538,2018,9,30,10,2551458,1605,901728,954,922237,965,1135530,1070,1216850,1108,449574,673,465502,685,501529,711,536335,735,262542,514,285063,536,354945,598,403629,638,42502,207,43883,210,88032,298,106431,327,958.281,2018-09-30 10:30:00
6539,2018,9,30,11,2551458,1603,900905,953,922456,964,1136255,1069,1216930,1107,449038,672,466120,685,501318,710,534694,734,261813,513,283610,534,355691,598,402789,637,42430,206,43633,209,87308,296,106119,327,956.866,2018-09-30 11:30:00
6540,2018,9,30,12,2551345,1601,899392,950,924362,963,1137982,1069,1216617,1105,449596,672,466081,684,500351,709,534653,733,261942,513,284029,534,355186,597,403911,637,42395,206,43784,209,87189,296,106171,326,954.421,2018-09-30 12:30:00
6541,2018,9,30,13,2558308,1604,900633,951,925313,964,1138619,1069,1219698,1107,449347,672,465802,684,501496,710,536289,734,261388,512,282897,533,353847,596,403763,637,42298,206,43683,209,87455,296,106638,327,954.863,2018-09-30 13:30:00
6542,2018,9,30,14,2561727,1605,899935,951,926383,965,1139271,1070,1218991,1107,450368,673,466796,685,501961,710,537763,735,262951,514,283725,534,354247,597,403101,637,42155,206,43500,209,87585,296,106715,327,955.626,2018-09-30 14:30:00
6543,2018,9,30,15,2559122,1604,902002,952,922813,963,1138636,1069,1222848,1109,449635,672,464959,683,501178,710,537221,735,261860,513,283920,534,354544,597,404422,637,42068,205,43340,208,87705,297,106692,327,954.916,2018-09-30 15:30:00
6544,2018,9,30,16,2559843,1603,901338,951,924028,963,1137300,1068,1221100,1107,449987,672,466313,684,502335,710,537209,734,262958,514,283558,533,353717,596,405507,638,41995,205,43327,208,87985,297,106306,326,954.009,2018-09-30 16:30:00
6545,2018,9,30,17,2552808,1600,903181,952,922249,962,1136394,1067,1220699,1107,450398,672,465874,683,503478,710,536107,733,261434,512,283632,533,354430,596,405051,637,42586,206,43221,208,87918,297,106696,327,953.37,2018-09-30 17:30:00
6546,2018,9,30,18,2556088,1601,901312,950,923638,962,1136917,1067,1221095,1106,448562,670,465602,683,503109,710,536376,733,262834,513,284248,534,353249,595,405089,637,42572,206,43121,208,87787,296,106547,326,952.732,2018-09-30 18:30:00
6547,2018,9,30,19,2552245,1601,899386,950,922037,962,1136202,1068,1218017,1106,449721,671,465077,683,502143,710,536381,733,260695,511,284164,534,354931,596,404462,637,42359,206,43352,208,87542,296,106732,327,953.638,2018-09-30 19:30:00
6548,2018,9,30,20,2552657,1601,900904,951,922312,962,1136380,1068,1221003,1107,449927,672,465556,683,502125,710,535238,733,261545,512,283579,533,353466,595,404328,637,42231,205,43255,208,87592,296,106571,327,953.685,2018-09-30 20:30:00
6549,2018,9,30,21,2552015,1601,899577,950,922298,962,1134857,1067,1219926,1107,448896,671,465954,684,501305,709,534377,732,262926,513,283234,533,355101,597,404250,637,42150,205,43342,208,87428,296,106750,327,953.814,2018-09-30 21:30:00
6550,2018,9,30,22,2551933,1601,900419,951,922456,962,1136309,1068,1216393,1105,450366,672,464411,683,500215,709,534955,733,261419,512,283495,533,355211,597,402975,636,42442,206,43621,209,87237,296,106200,326,954.164,2018-09-30 22:30:00
6551,2018,9,30,23,2549419,1600,899273,950,919414,961,1136166,1068,1216403,1105,449933,672,464122,682,501883,710,535167,733,262211,513,283606,533,353988,596,403188,636,42233,206,43425,208,87221,296,105695,326,954.352,2018-09-30 23:30:00
6552,2018,10,1,0,2549629,1601,902470,952,922844,963,1134951,1067,1215849,1105,449179,671,464516,683,501300,709,535235,733,262220,513,283071,533,355250,597,404060,637,42305,206,43698,209,87576,296,106439,327,954.452,2018-10-01 00:30:00
6553,2018,10,1,1,2553448,1602,901980,952,924362,964,1136743,1068,1217966,1106,450336,672,466150,684,501241,709,534567,733,261999,513,284188,534,354626,597,403895,637,42389,206,43487,209,87249,296,105934,326,954.591,2018-10-01 01:30:00
6554,2018,10,1,2,2552452,1602,901692,952,922202,963,1136231,1068,1217286,1106,449363,672,465412,683,500884,709,534370,733,262393,513,283095,533,355030,597,403709,637,42450,206,43599,209,87335,296,106524,327,954.753,2018-10-01 02:30:00
6555,2018,10,1,3,2552958,1602,901012,951,922950,963,1137122,1069,1218867,1107,450605,672,463598,682,502210,710,535070,733,261086,512,282832,533,354111,596,405069,638,42615,207,43486,209,87644,296,106254,326,954.637,2018-10-01 03:30:00
6556,2018,10,1,4,2554650,1602,901473,951,920903,962,1136611,1068,1218506,1106,449855,672,464750,683,501940,710,534880,733,262316,513,283322,533,353715,596,404422,637,42033,205,43382,208,87379,296,105886,326,954.138,2018-10-01 04:30:00
6557,2018,10,1,5,2552415,1601,901919,951,922720,962,1137444,1068,1218189,1106,450018,672,465395,683,502190,710,533962,732,263302,514,283900,533,355236,597,403457,636,42447,206,43462,208,87618,296,106090,326,953.548,2018-10-01 05:30:00
6558,2018,10,1,6,2551885,1600,900964,950,922870,962,1136237,1067,1217990,1105,450350,672,467160,684,501047,709,534058,731,262703,513,283775,533,354693,596,404069,636,42509,206,43657,209,87963,297,106687,327,952.725,2018-10-01 06:30:00
6559,2018,10,1,7,2553538,1600,900962,950,923036,962,1136417,1067,1218266,1105,450042,671,466837,684,500287,708,534580,732,261647,512,283225,532,354373,596,404269,636,42363,206,43528,208,87806,296,107574,328,952.293,2018-10-01 07:30:00
6560,2018,10,1,8,2551256,1600,901259,951,924602,963,1138839,1069,1217765,1105,450389,672,464695,682,501829,709,536707,734,262131,512,283283,533,355625,597,404006,636,42467,206,44019,210,87605,296,106663,327,953.179,2018-10-01 08:30:00
6561,2018,10,1,9,2553084,1601,901508,951,924123,963,1136195,1068,1220579,1107,449303,671,465856,683,501652,709,537179,734,262237,513,284860,534,354971,597,403487,636,42304,206,43402,208,87537,296,106905,327,953.875,2018-10-01 09:30:00
6562,2018,10,1,10,2557188,1603,900137,951,924100,963,1139808,1070,1218529,1106,449684,672,466735,684,501548,709,536185,734,261948,513,283938,534,355098,597,404130,637,42044,205,43490,209,87709,296,106460,327,954.133,2018-10-01 10:30:00
6563,2018,10,1,11,2555686,1602,900554,951,923503,963,1138619,1069,1215849,1105,449046,671,465554,684,500109,709,535293,733,261894,513,283735,534,353197,595,403454,636,42075,205,43314,208,87537,296,106487,327,954.514,2018-10-01 11:30:00
6564,2018,10,1,12,2561940,1605,903157,953,926013,965,1140183,1071,1221107,1108,448716,671,466010,684,501915,710,535867,734,261714,513,283416,534,353991,596,403697,637,42178,206,43585,209,86872,295,107249,328,955.499,2018-10-01 12:30:00
6565,2018,10,1,13,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-10-01 13:30:00
6566,2018,10,1,14,2563436,1606,900898,952,925540,965,1140206,1070,1222707,1109,449063,672,467544,685,502777,711,535347,734,260638,512,283067,533,354476,597,404406,637,42050,205,43327,208,86861,295,106607,327,955.401,2018-10-01 14:30:00
6567,2018,10,1,15,2560258,1605,904102,953,924933,964,1138075,1069,1223513,1109,448539,671,465183,684,504281,712,538319,736,261786,513,282856,533,354491,597,405344,638,42470,206,43594,209,87520,296,106729,327,955.417,2018-10-01 15:30:00
6568,2018,10,1,16,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-10-01 16:30:00
6569,2018,10,1,17,2559008,1603,902736,952,923771,963,1138279,1068,1222724,1108,450318,672,465719,683,501968,709,535557,733,262437,513,283795,533,353508,595,405189,637,42375,206,43657,209,87914,297,107073,327,953.5,2018-10-01 17:30:00
6570,2018,10,1,18,2559189,1602,900776,950,924385,963,1137887,1068,1221282,1107,450008,672,466276,684,500282,708,535784,733,261280,512,283988,533,353607,595,404284,637,42565,206,43177,208,87943,297,106541,327,953.221,2018-10-01 18:30:00
6571,2018,10,1,19,2559409,1603,901143,951,922866,962,1137610,1068,1220148,1107,449681,672,465972,684,501559,709,536949,734,262016,513,282977,533,355085,597,403915,637,42155,205,43336,208,87488,296,105607,325,953.986,2018-10-01 19:30:00
6572,2018,10,1,20,2548525,1601,899331,951,920418,962,1132542,1067,1214019,1105,447942,671,463543,682,498854,708,532844,732,261034,512,281940,532,352975,595,401294,635,41904,205,43603,209,86815,295,106106,326,955.167,2018-10-01 20:30:00
6573,2018,10,1,21,2559815,1605,902308,953,924951,965,1138278,1070,1219771,1108,450462,673,467422,685,501564,710,535955,734,261708,513,284741,535,355249,597,404557,638,42209,206,43456,209,87768,297,106605,327,955.838,2018-10-01 21:30:00
6574,2018,10,1,22,2558177,1605,900628,952,926164,966,1139126,1071,1221594,1109,450180,673,467357,686,502894,711,534809,734,263174,515,283763,534,355162,598,404329,638,42282,206,43610,209,87618,297,105889,326,956.582,2018-10-01 22:30:00
6575,2018,10,1,23,2557293,1606,903750,955,923248,965,1136366,1070,1221144,1110,450262,673,465504,685,501403,711,537103,736,260858,513,284443,535,354962,598,404754,639,41770,205,43379,209,87301,296,106198,327,957.721,2018-10-01 23:30:00
6576,2018,10,2,0,2561265,1608,903456,955,923947,966,1139434,1072,1222323,1111,450097,674,465998,685,503062,712,535856,735,262192,514,283149,534,354518,598,404700,639,42656,207,43692,210,87804,297,106627,328,958.402,2018-10-02 00:30:00
6577,2018,10,2,1,2562611,1609,902427,954,925344,967,1138461,1072,1221433,1110,451362,675,465904,685,503935,713,535696,735,262625,515,284012,535,355349,598,405684,640,42304,206,43091,208,88296,298,105979,327,958.737,2018-10-02 01:30:00
6578,2018,10,2,2,2560695,1608,904461,955,925721,967,1137270,1071,1221261,1110,451595,675,465964,685,502712,712,534496,734,262863,515,284456,536,355528,599,406340,640,42454,207,43507,209,87825,297,107371,329,958.523,2018-10-02 02:30:00
6579,2018,10,2,3,2557822,1607,902114,954,924357,966,1138983,1071,1224228,1111,450133,673,466092,685,503586,713,535598,735,263674,515,283761,535,356776,599,405264,639,42524,207,43721,210,88158,298,106861,328,958.01,2018-10-02 03:30:00
6580,2018,10,2,4,2561179,1608,904476,955,925690,966,1139607,1072,1220948,1110,451399,674,468282,687,502717,712,535942,735,262450,514,283063,534,356330,599,406228,640,42804,207,43781,210,87668,297,106780,328,958.4,2018-10-02 04:30:00
6581,2018,10,2,5,2563461,1609,905196,956,925550,966,1140166,1072,1222025,1111,451948,675,467259,686,503837,713,537530,736,262736,515,284041,535,356274,599,406688,640,42234,206,43682,210,88009,298,106730,328,958.362,2018-10-02 05:30:00
6582,2018,10,2,6,2566902,1610,904076,955,926094,967,1143117,1074,1222261,1111,451726,675,466984,686,503881,713,538042,737,264079,516,284751,536,355769,599,405699,640,42417,206,44077,211,87690,297,106555,328,958.33,2018-10-02 06:30:00
6583,2018,10,2,7,2564612,1609,904076,955,928139,968,1141185,1073,1224543,1112,452679,675,467812,687,503939,713,538003,737,263007,515,285532,536,355636,599,406118,640,42422,206,43878,210,87716,297,107409,329,958.14,2018-10-02 07:30:00
6584,2018,10,2,8,2565304,1609,905723,956,926303,967,1143240,1074,1222328,1111,451849,675,466784,686,503787,713,537129,736,263666,516,284376,535,356041,599,404772,639,42156,206,43597,209,87593,297,107430,329,958.314,2018-10-02 08:30:00
6585,2018,10,2,9,2562867,1609,904107,955,930460,969,1138537,1072,1223592,1111,452942,676,466730,686,503567,713,537689,737,264049,516,285934,537,354848,598,407299,641,42591,207,43597,209,87427,297,107165,329,958.588,2018-10-02 09:30:00
6586,2018,10,2,10,2560646,1608,902916,954,927192,967,1139947,1072,1224039,1111,451039,674,466547,686,504151,713,539048,737,263605,516,284636,536,355628,599,405610,640,42380,206,43718,210,87770,297,107046,328,958.339,2018-10-02 10:30:00
6587,2018,10,2,11,2561369,1609,902296,955,926543,967,1139594,1072,1223599,1112,451525,675,467005,686,503765,713,538061,737,262798,515,285716,537,355606,599,405718,640,42583,207,44008,211,87734,297,106515,328,959.008,2018-10-02 11:30:00
6588,2018,10,2,12,2561128,1609,902132,955,925735,967,1138606,1072,1223239,1112,450205,674,465881,686,503385,713,536779,737,263267,516,285202,537,354571,598,405160,640,42667,207,43893,210,87659,297,107083,329,959.92,2018-10-02 12:30:00
6589,2018,10,2,13,2558696,1609,901342,955,924732,967,1138975,1073,1221690,1111,448987,673,464967,685,504193,714,536941,737,260707,513,284259,536,354077,598,405599,640,41948,206,43838,210,87058,296,107016,329,959.854,2018-10-02 13:30:00
6590,2018,10,2,14,2558358,1607,902457,954,925740,967,1137607,1071,1223109,1111,450438,674,466858,686,503361,713,538063,737,262283,514,284797,536,354903,598,405904,640,42347,206,43967,210,87900,298,106648,328,958.662,2018-10-02 14:30:00
6591,2018,10,2,15,2559622,1607,900300,953,925199,966,1138292,1071,1220656,1110,450678,674,465515,685,501364,711,537127,736,262556,514,285498,536,354471,598,405478,639,42296,206,43690,210,87585,297,106094,327,958.312,2018-10-02 15:30:00
6592,2018,10,2,16,2560133,1607,901579,953,926210,966,1138265,1071,1221620,1110,450580,674,466443,685,503016,712,537830,736,262061,514,284145,535,355107,598,405932,640,42083,206,43563,209,87111,296,106611,328,957.805,2018-10-02 16:30:00
6593,2018,10,2,17,2554740,1605,901013,953,924650,965,1135308,1069,1222468,1110,450224,673,465875,685,501365,711,537498,736,262242,514,285478,536,354780,597,405359,639,42513,207,43392,209,87629,297,106581,327,957.164,2018-10-02 17:30:00
6594,2018,10,2,18,2549742,1603,899638,952,922979,964,1134589,1069,1216967,1107,448768,672,465161,684,499312,709,535345,734,261647,513,284427,535,354057,597,404410,638,42201,206,43547,209,87902,297,106367,327,957.256,2018-10-02 18:30:00
6595,2018,10,2,19,2556504,1605,900951,953,924172,965,1138192,1071,1222249,1110,451400,674,466715,685,500499,710,535664,735,262426,514,284239,535,354533,597,405723,639,42494,207,43769,210,87978,297,106556,327,957.258,2018-10-02 19:30:00
6596,2018,10,2,20,2559909,1607,902155,954,925004,966,1138969,1071,1220553,1109,449697,673,467042,686,500673,710,537156,736,262901,514,283939,535,355373,598,403986,638,42634,207,43361,209,88068,298,106457,327,957.324,2018-10-02 20:30:00
6597,2018,10,2,21,2561994,1607,903261,954,927189,967,1141700,1072,1223691,1111,451423,674,467939,686,502293,711,536499,735,263306,515,284990,536,356158,599,405568,639,42362,206,43706,210,88039,298,106537,327,957.405,2018-10-02 21:30:00
6598,2018,10,2,22,2562328,1608,904697,955,928997,968,1141771,1073,1221736,1110,452672,675,467152,686,502325,712,537744,736,262984,515,285358,536,355627,598,405192,639,41759,205,43500,209,87626,297,106726,328,957.888,2018-10-02 22:30:00
6599,2018,10,2,23,2565807,1610,906761,957,927435,967,1143536,1074,1221934,1111,452338,675,467817,687,501975,712,537336,736,263434,515,285680,537,355709,599,405573,640,42338,206,43356,209,87513,297,106642,328,958.568,2018-10-02 23:30:00
6600,2018,10,3,0,2566297,1610,903542,955,928461,968,1141247,1073,1224592,1112,452968,676,466508,686,503985,713,536788,736,262346,514,284565,536,356668,600,405442,640,42420,207,43395,209,87517,297,107174,329,958.796,2018-10-03 00:30:00
6601,2018,10,3,1,2568749,1611,907301,957,927693,968,1140849,1073,1224079,1112,452591,676,467703,687,503986,713,538810,737,262839,515,286146,537,356819,600,405841,640,42288,206,43689,210,87366,297,107002,329,958.967,2018-10-03 01:30:00
6602,2018,10,3,2,2567476,1610,905672,956,929229,969,1143810,1074,1225844,1113,452042,675,467281,686,503864,713,537390,736,263638,516,284467,536,355465,599,404707,639,42227,206,43699,210,88223,298,107337,329,958.826,2018-10-03 02:30:00
6603,2018,10,3,3,2568322,1611,906579,957,928011,968,1142678,1074,1223988,1112,452429,675,468515,687,504404,713,538223,737,262733,515,285397,537,356112,599,406346,640,42722,207,43914,210,88173,298,107366,329,958.749,2018-10-03 03:30:00
6604,2018,10,3,4,2568251,1610,907398,957,928051,967,1142162,1073,1223471,1111,451276,674,467966,687,504352,713,537618,736,263946,516,284927,536,355811,599,405389,639,42646,207,43666,210,88388,298,107143,329,957.972,2018-10-03 04:30:00
6605,2018,10,3,5,2562774,1608,905077,955,928009,968,1141230,1073,1224003,1111,452625,675,467551,686,504852,713,538426,737,262938,515,285647,537,356282,599,406983,641,42579,207,43694,210,87864,297,107160,329,958.096,2018-10-03 05:30:00
6606,2018,10,3,6,2567039,1609,905915,956,926992,967,1141018,1072,1224062,1111,450467,674,468500,687,504614,713,539124,737,263603,515,285739,537,355586,598,405792,640,42298,206,44096,211,87858,297,106912,328,957.918,2018-10-03 06:30:00
6607,2018,10,3,7,2565302,1609,905461,956,928630,968,1142847,1073,1223560,1111,451749,675,468502,687,504238,713,538773,737,263082,515,285792,537,356090,599,405835,640,42758,207,43632,209,87753,297,107251,329,957.948,2018-10-03 07:30:00
6608,2018,10,3,8,2567760,1610,905584,956,928059,968,1139648,1072,1224824,1112,452164,675,467285,686,502850,712,538169,737,263755,516,285129,536,356344,599,405922,640,42343,206,44100,211,88186,298,106784,328,958.524,2018-10-03 08:30:00
6609,2018,10,3,9,2567836,1611,904491,956,927936,968,1141012,1073,1226084,1113,452059,675,466669,686,503570,713,538404,737,263998,516,284519,536,355001,598,406435,641,42215,206,43634,210,87881,298,107221,329,959.5,2018-10-03 09:30:00
6610,2018,10,3,10,2562109,1610,906193,957,926758,968,1139707,1073,1223749,1113,451338,675,467011,687,504166,714,538355,738,263660,516,285206,537,355884,599,406001,641,42816,208,44092,211,87530,297,106663,328,960.446,2018-10-03 10:30:00
6611,2018,10,3,11,2562890,1611,903178,956,926998,969,1140272,1074,1225078,1114,450206,675,467713,688,503657,714,538341,738,263281,516,285646,538,355283,599,406534,641,42223,206,43781,210,87729,298,107018,329,961.369,2018-10-03 11:30:00
6612,2018,10,3,12,2561806,1611,903129,956,929531,970,1139205,1074,1223887,1113,451378,676,467635,688,504207,715,537703,738,263356,516,285692,538,355807,600,405980,641,42501,207,43573,210,87488,297,107026,329,961.549,2018-10-03 12:30:00
6613,2018,10,3,13,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-10-03 13:30:00
6614,2018,10,3,14,2568411,1613,904369,957,928816,970,1141166,1075,1225912,1114,451577,676,467890,688,503563,714,539276,739,262688,516,284721,537,355508,600,407314,642,42513,207,43768,210,87565,297,107628,330,961.455,2018-10-03 14:30:00
6615,2018,10,3,15,2565666,1612,902824,956,927663,969,1140193,1074,1225319,1114,453010,677,467854,688,503938,714,539794,739,262684,516,284973,537,355556,600,406003,641,42363,207,43667,210,87886,298,106718,329,961.414,2018-10-03 15:30:00
6616,2018,10,3,16,2564735,1612,906639,958,929280,970,1140465,1074,1226859,1115,452122,676,467722,688,503630,714,538359,738,263284,516,285331,537,355925,600,406370,641,42627,207,43638,210,87957,298,106810,329,961.33,2018-10-03 16:30:00
6617,2018,10,3,17,2567663,1613,905487,957,927856,969,1140974,1074,1226190,1114,450881,675,467209,687,505636,715,539826,739,263160,516,285151,537,356388,600,406497,641,42102,206,43516,210,88234,299,106889,329,961.026,2018-10-03 17:30:00
6618,2018,10,3,18,2564785,1611,905594,957,929019,970,1142253,1075,1228107,1115,452077,676,468875,688,504921,715,538236,738,263201,516,285164,537,357100,601,407343,642,42503,207,43876,210,87985,298,107086,329,960.863,2018-10-03 18:30:00
6619,2018,10,3,19,2566272,1612,904717,957,927976,969,1144676,1076,1225990,1114,452041,676,468158,688,503096,713,538505,738,263952,517,284088,536,356811,600,406886,642,42612,207,43885,210,87651,297,107437,330,960.789,2018-10-03 19:30:00
6620,2018,10,3,20,2564384,1611,905821,958,926945,969,1140928,1074,1223993,1113,452668,676,467875,688,503774,714,537428,737,263706,516,285066,537,356468,600,406868,642,42322,207,43490,210,87493,297,106924,329,960.961,2018-10-03 20:30:00
6621,2018,10,3,21,2564189,1612,906126,958,926821,969,1139761,1074,1224601,1114,452696,676,466552,687,503799,714,538622,738,264052,517,285074,537,356108,600,407082,642,42606,207,43471,210,87603,297,106653,328,961.126,2018-10-03 21:30:00
6622,2018,10,3,22,2562015,1611,905522,958,925747,968,1139664,1074,1222551,1113,452336,676,466461,687,504102,714,537363,738,264100,517,284324,536,355188,599,405434,641,42354,207,43758,210,87772,298,106465,328,961.603,2018-10-03 22:30:00
6623,2018,10,3,23,2557864,1611,904396,958,926339,969,1139630,1074,1221856,1113,452035,676,467522,688,502907,714,537728,738,263626,517,284874,537,356440,601,404855,641,42757,208,43774,210,87520,298,107260,330,962.338,2018-10-03 23:30:00
6624,2018,10,4,0,2560589,1613,901751,957,925377,969,1140041,1075,1222524,1114,449732,675,466537,688,504380,715,537110,738,263364,517,284872,538,355775,600,406890,642,42257,207,43418,210,88023,299,106353,328,963.324,2018-10-04 00:30:00
6625,2018,10,4,1,2559462,1613,903313,958,926028,970,1138170,1074,1220496,1113,450263,676,466431,688,504041,715,537178,739,262330,516,284939,538,355365,600,406608,642,42505,207,43783,211,87781,298,107349,330,963.769,2018-10-04 01:30:00
6626,2018,10,4,2,2560321,1613,904437,959,927404,971,1140610,1076,1220982,1114,450150,676,468083,689,504316,716,536178,738,262856,517,285752,539,356190,601,404077,641,42279,207,43425,210,87704,298,106251,328,963.956,2018-10-04 02:30:00
6627,2018,10,4,3,2562300,1614,903147,958,925197,969,1139306,1075,1222627,1114,450934,676,465748,687,503882,715,537173,739,262988,517,284862,538,355987,601,404511,641,42287,207,43471,210,88362,299,106690,329,963.888,2018-10-04 03:30:00
6628,2018,10,4,4,2562838,1614,902822,957,927857,971,1139964,1075,1220923,1114,451291,676,467850,689,502417,714,537583,739,263156,517,285102,538,356195,601,405665,642,42787,208,43521,210,87480,298,106809,329,963.673,2018-10-04 04:30:00
6629,2018,10,4,5,2560765,1613,902857,957,927463,970,1142787,1076,1221611,1114,451968,677,466148,687,502034,714,539240,740,262419,516,285150,538,355586,600,406243,642,42377,207,43859,211,88542,299,106601,329,963.476,2018-10-04 05:30:00
6630,2018,10,4,6,2563760,1614,902899,957,928297,971,1141811,1076,1223686,1115,452964,678,467981,689,504431,715,538149,739,262913,516,285463,538,356281,601,406658,642,42565,207,44320,212,87902,298,106805,329,963.41,2018-10-04 06:30:00
6631,2018,10,4,7,2564947,1614,905142,959,927944,971,1140527,1075,1225367,1115,452386,677,466745,688,504554,716,538265,739,263920,517,286081,539,355780,600,405440,641,42495,207,43991,211,87238,297,106714,329,963.346,2018-10-04 07:30:00
6632,2018,10,4,8,2563748,1614,904021,958,924926,969,1140781,1076,1225882,1116,452164,677,467910,689,502411,714,536521,738,264419,518,285707,538,355488,600,406674,643,42741,208,43735,211,87722,298,106595,329,963.834,2018-10-04 08:30:00
6633,2018,10,4,9,2564840,1615,903939,959,929343,972,1140168,1076,1226602,1117,451794,677,466873,688,504000,716,538121,740,263216,517,285987,539,354977,600,405651,642,42634,208,43777,211,87853,299,107079,330,964.682,2018-10-04 09:30:00
6634,2018,10,4,10,2564370,1616,904981,960,928507,972,1139237,1076,1224253,1116,452416,678,466871,689,502588,715,538287,740,263176,517,284737,538,355528,601,407050,644,42422,207,44027,211,87636,298,106429,329,965.614,2018-10-04 10:30:00
6635,2018,10,4,11,2562979,1616,902492,959,927560,972,1138394,1076,1223775,1117,450263,677,467082,689,503062,716,537615,740,262602,517,286477,540,355958,602,404964,642,42490,208,43517,210,88095,299,106672,330,966.385,2018-10-04 11:30:00
6636,2018,10,4,12,2562394,1616,904719,960,927326,972,1143439,1079,1221537,1116,451212,677,466920,689,503718,716,537367,740,262900,517,285497,539,355387,601,405435,643,42379,207,43470,210,88075,299,106367,329,966.498,2018-10-04 12:30:00
6637,2018,10,4,13,2564739,1617,903440,959,929019,973,1142912,1078,1225352,1117,449954,676,467961,690,503293,716,538400,741,263187,518,284948,539,355294,601,405244,642,42468,208,43960,211,87422,298,106634,330,966.457,2018-10-04 13:30:00
6638,2018,10,4,14,2567705,1618,902923,959,928882,973,1140908,1077,1225988,1118,452085,678,467667,690,504295,717,538093,740,263837,518,285374,539,355028,601,406689,643,42334,207,43827,211,87601,298,106150,329,966.287,2018-10-04 14:30:00
6639,2018,10,4,15,2566873,1617,906180,961,928602,972,1140320,1077,1225708,1117,451056,677,466875,689,503195,716,537196,739,262182,516,285007,538,355188,601,405921,643,42553,208,44006,211,87988,299,107109,330,965.884,2018-10-04 15:30:00
6640,2018,10,4,16,2564305,1616,904074,959,926556,971,1140360,1076,1226220,1117,450000,676,466520,688,503503,716,537476,739,263004,517,284162,538,355231,601,405353,642,42440,207,43773,211,87427,298,106839,330,965.43,2018-10-04 16:30:00
6641,2018,10,4,17,2564388,1615,903682,959,926463,971,1138704,1076,1225669,1117,450205,676,467577,689,504732,716,537694,739,262664,517,284244,537,355994,601,406240,643,42305,207,43604,210,86847,297,106400,329,965.102,2018-10-04 17:30:00
6642,2018,10,4,18,2559966,1614,905048,959,927817,971,1137864,1075,1222679,1115,450228,676,467154,689,504158,716,537006,739,263402,517,282521,536,355091,600,406075,642,42529,208,43432,210,87896,299,107143,330,964.822,2018-10-04 18:30:00
6643,2018,10,4,19,2557519,1613,901318,957,925210,970,1137858,1075,1224915,1116,449810,676,465723,688,501571,714,536402,738,263234,517,283721,537,355603,601,406151,643,42491,207,43661,210,87776,298,106541,329,964.902,2018-10-04 19:30:00
6644,2018,10,4,20,2555046,1613,901978,958,923962,970,1135895,1074,1219553,1114,451077,677,467475,689,502248,715,538517,740,262691,517,285349,539,355877,601,405784,642,42303,207,43569,210,87274,298,106811,330,965.18,2018-10-04 20:30:00
6645,2018,10,4,21,2553992,1613,902805,959,923957,970,1136599,1075,1220038,1114,449782,676,466093,688,501621,714,536575,739,263170,517,284357,538,355517,601,405992,643,42334,207,43485,210,87752,298,106736,330,965.477,2018-10-04 21:30:00
